index,tag,label
113598,frozen-leeks,Frozen leeks
113647,paniers-feuilletes-aux-noix-de-saint-jacques,paniers-feuilletes-aux-noix-de-saint-jacques
113841,low-lactose-milk,Low-lactose milk
113990,digestifs,digestifs
113993,alcohol-free-cocktails,Alcohol-free cocktails
113995,cocktails,cocktails
114251,poissons-a-tartiner,poissons-a-tartiner
114285,vegetable-puff-pastries,Vegetable puff pastries
114286,plats-prepares-feuilletes,plats-prepares-feuilletes
114293,kit-pour-burritos,kit-pour-burritos
114294,tex-mex,tex-mex
114295,tortilla,tortilla
114343,petit-suisse-with-fruits,Petit-Suisse with fruits
114344,fromages-frais-sucres,fromages-frais-sucres
114379,sauces-froides,sauces-froides
114409,alcools-blancs,alcools-blancs
114428,gambas-surgelees,gambas-surgelees
114643,mayonnaises-a-l-huile-de-colza,mayonnaises-a-l-huile-de-colza
114758,vermicelles-de-haricot-mungo,vermicelles-de-haricot-mungo
114761,cafes-viennois,cafes-viennois
114828,vienna-bread,Vienna bread
114941,saucisson-pur-porc,saucisson-pur-porc
115118,epicerie-sucree,epicerie-sucree
115186,mojitos,mojitos
115252,crepe-filled-with-strawberries,Crepe filled with strawberries
115668,salades-de-quinoa,salades-de-quinoa
115800,ravioli-a-la-crevette,Ravioli à la crevette
115868,blueberry-soy-yogurts,Blueberry soy yogurts
115876,peach-soy-yogurts,Peach soy yogurts
116000,puffed-cereal-milk-chocolates,Puffed cereal milk chocolates
116092,kokosmelken,kokosmelken
116137,allumettes-de-volaille,Allumettes de volaille
116138,minced-turkey-ham,Minced turkey ham
116139,poultry-lardons,Poultry lardons
116140,lardons-de-dinde,Lardons de dinde
116141,lardons-de-dinde-fumes,lardons-de-dinde-fumes
116225,sandwichs-au-pastrami,sandwichs-au-pastrami
116250,shelled-pecan-nuts,Shelled pecan nuts
116256,phyllo-dough,Phyllo dough
116505,409-kcl-pour-100-g,409-kcl-pour-100-g
116651,vanilla-sugars,Vanilla sugars
116694,chocolats-au-lait-aux-pistaches,chocolats-au-lait-aux-pistaches
116695,chocolats-aux-pistaches,chocolats-aux-pistaches
116777,five-cheese-pizza,Five Cheese Pizza
116865,creme-fluide-legere,creme-fluide-legere
116930,jus-orange,jus-orange
117176,canned-snails,Canned snails
117216,beef-tongues-with-madeira-sauce,Beef tongues with Madeira Sauce
117233,couronnes-des-rois,Couronnes des rois
117277,brioches-fourrees-a-la-fraise,brioches-fourrees-a-la-fraise
117286,brioches-tressees-au-levain,brioches-tressees-au-levain
117287,brioches-tressees-au-levain-et-au-chocolat,brioches-tressees-au-levain-et-au-chocolat
117339,galettes-a-la-pomme,galettes-a-la-pomme
117359,pains-au-lait-au-levain,pains-au-lait-au-levain
117360,pains-au-lait-aux-oeufs-frais,pains-au-lait-aux-oeufs-frais
117412,pates-de-campagne-aux-noix,pates-de-campagne-aux-noix
117534,tourtes-fourrees-aux-calamars,tourtes-fourrees-aux-calamars
117598,mini-tourtes,mini-tourtes
117618,parmentiers-de-saumon,Parmentiers de saumon
117624,rouille-a-la-setoise,rouille-a-la-setoise
117636,brandades-ail-et-fines-herbes,brandades-ail-et-fines-herbes
117769,produits-a-base-d-olives-noires,produits-a-base-d-olives-noires
117894,printanieres-de-legumes,printanieres-de-legumes
118072,madeleines-de-commercy,madeleines-de-commercy
118160,apricot-tartlets,Apricot tartlets
118390,petit-spois-et-carottes-en-conserve,petit-spois-et-carottes-en-conserve
118507,pain-grille-complet,pain-grille-complet
118550,salades-strasbourgeoises,salades-strasbourgeoises
118616,biscuits-fourres-chocolat-au-chocolat,biscuits-fourres-chocolat-au-chocolat
118689,mint-syrups,Mint syrups
118720,assortiments-asiatiques,assortiments-asiatiques
118741,lardons-de-saumon,lardons-de-saumon
118823,raviolis-a-la-viande-de-porc,raviolis-a-la-viande-de-porc
118868,camemberts-d-isigny,camemberts-d-isigny
118901,saucissons-d-ardeche,saucissons-d-ardeche
118977,mortadelles-italiennes,mortadelles-italiennes
119024,butter-80-fat-lightly-salted,Butter-80-fat-lightly-salted
119077,terrines-de-campagne-bio,terrines-de-campagne-bio
119130,spatzles-frais,spatzles-frais
119214,oeufs-label-rouge,oeufs-label-rouge
119271,batches-withdrawn-from-retail-stores,Batches withdrawn from retail stores
119274,batches-withdrawn-from-retail-stores-in-february-2013,Batches withdrawn from retail stores in february 2013
119275,dishes-that-may-contain-horse-meat,Dishes that may contain horse meat
119277,plats-susceptibles-de-contenir-de-la-viande-de-cheval-lots-retires-de-la-vente-en-fevrier-2013,Plats susceptibles de contenir de la viande de cheval - lots retirés de la vente en février 2013
119381,sauce-tomate-aux-cepes,sauce-tomate-aux-cepes
119428,chocolats-fourres-a-la-menthe,chocolats-fourres-a-la-menthe
119613,alimentation,alimentation
119640,vegetable-bouillon-powders,Vegetable bouillon powders
119743,tagliatelles-au-saumon,tagliatelles-au-saumon
120011,maroilles-tarts,Maroilles Tarts
120012,flamiches,Flamiches
120132,soy-vermicelli,Soy vermicelli
120135,sauces-salsa,sauces-salsa
120202,saumons-au-citron,saumons-au-citron
120260,pizzas-aux-champignons,pizzas-aux-champignons
120346,jus-de-pommes-biologique,jus-de-pommes-biologique
120440,jambons-iberiques,Jambons ibériques
120483,mirabelles-au-sirop,mirabelles-au-sirop
120503,honey-stuffed-waffles,Honey stuffed waffles
120573,boeuf-seche,boeuf-seche
120636,escalopes-milanaises-aux-spaghettis,escalopes-milanaises-aux-spaghettis
121113,crepes-surgelees,crepes-surgelees
121205,surimi-sandwiches,Surimi sandwiches
121216,jambons-dores-a-la-broche,jambons-dores-a-la-broche
121218,fish-terrines,Fish terrines
121245,yaourts-sur-lit,yaourts-sur-lit
121409,biscuits-a-la-framboise,biscuits-a-la-framboise
121712,yaourts-brasses-a-la-vanille,yaourts-brasses-a-la-vanille
121887,terrines-de-cerf,Terrines de cerf
121897,fromages-a-pizza,fromages-a-pizza
121964,french-butters,French butters
121966,beurre-charentes-poitou,Beurre Charentes-Poitou
121987,crackers-emmental-graines-de-courge,crackers-emmental-graines-de-courge
122053,gaufres-fourrees-a-la-vanille,gaufres-fourrees-a-la-vanille
122471,lingots,lingots
122472,lingots-blancs,Lingots blancs
123578,gratins-de-courgettes,gratins-de-courgettes
123579,gratins-surgeles,gratins-surgeles
123862,cremes-aux-oeufs-au-caramel,cremes-aux-oeufs-au-caramel
123936,jus-d-orange-avec-pulpe,jus-d-orange-avec-pulpe
124240,cremes-de-foie,cremes-de-foie
124402,concombres-au-fromage-blanc,Concombres au fromage blanc
124511,nectars-a-base-de-jus-concentres,nectars-a-base-de-jus-concentres
124640,fondants-au-chocolat,fondants-au-chocolat
124648,yaourts-de-savoie,yaourts-de-savoie
124691,brillat-savarin,Brillat-Savarin
124743,feta-preparees,feta-preparees
124922,saucisse-tofu,saucisse-tofu
124947,tofu-patties,Tofu patties
124955,specialites-vegetales-a-base-de-tofu,specialites-vegetales-a-base-de-tofu
125083,gluten-free-dry-pasta,Gluten-free dry pasta
125084,buckwheat,Buckwheat
125096,galette-de-boulgour,galette-de-boulgour
125136,finger-food,finger-food
125154,specialite-cerealiere,specialite-cerealiere
125202,graines-de-soja,graines-de-soja
125215,puree-lentille-potimarron-et-carotte,puree-lentille-potimarron-et-carotte
125226,okara,okara
125227,pulpe-de-soja,pulpe-de-soja
125298,preparations-a-base-de-marrons,preparations-a-base-de-marrons
125321,canned-chestnut,Canned chestnut
125741,tuiles,tuiles
125797,gateaux-bretons-fourres-a-la-pomme,gateaux-bretons-fourres-a-la-pomme
125949,madeleines-with-raisin,Madeleines with raisin
125988,broyes-du-poitou,broyes-du-poitou
126058,pates-ravioli,pates-ravioli
126081,couscous-with-meat,Couscous with meat
126083,royal-couscous,Royal couscous
126165,choucroutes-cuisinees,choucroutes-cuisinees
126251,preparations-culinaires,preparations-culinaires
126290,fagottini,fagottini
126291,fagottini-au-jambon,fagottini-au-jambon
126303,tortelloni-ricotta-epinards,tortelloni-ricotta-epinards
126402,plat-principal,plat-principal
126441,plats-prepares-vegetariens,plats-prepares-vegetariens
126463,porc-aux-lentilles,porc-aux-lentilles
126570,french-vegetables,French vegetables
126571,olives-noires-de-nyons,Olives noires de Nyons
126583,epicerie-salee,epicerie-salee
126591,olive-oils-from-france,Olive oils from France
126593,olive-oil-from-nyons,Olive oil from Nyons
126640,terrines-pur-porc,terrines-pur-porc
126660,rillettes-pure-pork,Rillettes pure pork
126727,herbes-de-provence-label-rouge,herbes-de-provence-label-rouge
126975,champignons-en-poudre,champignons-en-poudre
126985,viande-de-kangourou,viande-de-kangourou
127025,gateaux-au-chocolat-blanc,gateaux-au-chocolat-blanc
127049,cornets,cornets
127084,emmentals-rapes-gros,emmentals-rapes-gros
127137,compotes-pommes-goyaves,compotes-pommes-goyaves
127228,a-la-grecque,a-la-grecque
127257,green-olives-stuffed-of-lemon,Green olives stuffed of lemon
127277,olives-biologiques,olives-biologiques
127303,plum-yogurts,Plum yogurts
127304,yaourts-a-la-mirabelle,yaourts-a-la-mirabelle
127434,yaourts-a-l-orange-sur-lit-de-chocolat,yaourts-a-l-orange-sur-lit-de-chocolat
127540,chaource,Chaource
127593,soumaintrain,Soumaintrain
127653,pains-azymes-a-la-farine-d-epeautre,Pains azymes à la farine d'épeautre
127676,aide-alimentaire,aide-alimentaire
127725,biscuits-au-miel,biscuits-au-miel
127726,gateaux-au-miel,gateaux-au-miel
127751,conserve-de-sardines,conserve-de-sardines
127879,sardines-a-l-huile-d-olive-aux-tomates-sechees,sardines-a-l-huile-d-olive-aux-tomates-sechees
127940,sardines-au-beurre,sardines-au-beurre
127941,sardines-a-poeler,sardines-a-poeler
128039,european-sprat,European sprat
128241,filets-de-sardines-citron-basilic,filets-de-sardines-citron-basilic
128259,hake-fillet,Hake fillet
128260,merlu-blanc,merlu-blanc
128277,epicerie-plats-prepares-plats-prepares-au-poisson-sauces-protide-thons-en-sauce,Epicerie-plats-prepares-plats-prepares-au-poisson-sauces-protide-thons-en-sauce
128442,purees-de-celeris,purees-de-celeris
128464,huiles-d-olives-aromatisees,huiles-d-olives-aromatisees
128488,glazes-with-balsamic-vinegar,Glazes with balsamic vinegar
128527,cuisine-russe,cuisine-russe
128572,cornichons-mi-fins,cornichons-mi-fins
128653,sunflower-oil-mayonnaises,Sunflower oil mayonnaises
128728,serpentini,serpentini
128736,dried-wholemeal-pasta,Dried wholemeal pasta
128769,coquillettes-aux-oeufs,coquillettes-aux-oeufs
128770,coquillettes-d-alsace,coquillettes-d-alsace
129240,wholemeal-rusk,Wholemeal rusk
129584,amatriciana,Amatriciana
129740,banana-cereal-bars,Banana cereal bars
129745,barre-de-cereales-a-la-figue,barre-de-cereales-a-la-figue
129827,puffed-wheat,Puffed wheat
129935,poisson-a-la-bordelaise,poisson-a-la-bordelaise
129956,pancake-mixes,Pancake mixes
130010,sauces-dehydratees,sauces-dehydratees
130011,sauces-deshydratees-au-poivre-vert,sauces-deshydratees-au-poivre-vert
130085,rochers-a-la-noix-de-coco-au-chocolat,rochers-a-la-noix-de-coco-au-chocolat
130286,mackerel-fillets-with-olives-and-lemon,Mackerel fillets with olives and lemon
131022,jarrets-aux-lentilles,jarrets-aux-lentilles
131089,preserved-poultry-liver,Preserved poultry liver
131090,conserves-de-viande,conserves-de-viande
131269,compotes-pommes-banane-fraise,compotes-pommes-banane-fraise
131308,canned-ananas,Canned-ananas
131333,roses-des-sables,Roses des sables
131492,gummy-crocodiles,Gummy crocodiles
131578,toasts-brioches,toasts-brioches
131594,croutons-pour-salade,croutons-pour-salade
131926,biscuits-dessert,biscuits-dessert
131985,barquettes-au-chocolat,Barquettes au chocolat
132141,biscuits-alleges-en-matieres-grasses,biscuits-alleges-en-matieres-grasses
132142,biscuits-fourres-chocolat,biscuits-fourres-chocolat
132149,compotee-d-artichaut,compotee-d-artichaut
132357,palmiers-aux-olives,palmiers-aux-olives
132399,cranberries,Cranberries
132481,boisson-aux-fruits-a-base-de-concentre,boisson-aux-fruits-a-base-de-concentre
132530,sirops-d-agrumes,sirops-d-agrumes
132770,honey-yogurts,Honey yogurts
132812,burrata,Burrata
133144,rillettes-de-tours,Rillettes de Tours
133533,small-cheese-chou,Small cheese chou
133636,truites-fumees-elevees-en-france,truites-fumees-elevees-en-france
133801,buche-de-fromage-de-chevre,buche-de-fromage-de-chevre
133911,escalope-milanaise-aux-tagliatelles,escalope-milanaise-aux-tagliatelles
133928,jambons-a-griller,jambons-a-griller
133953,italian-hams,Italian hams
133993,aubergines-grillees,aubergines-grillees
134009,produits-au-piment-d-espelette,produits-au-piment-d-espelette
134165,crottin-de-chavignol-cheese,Crottin de Chavignol cheese
134253,tommes-de-brebis,tommes-de-brebis
134359,cabecous,Cabécous
134682,lardons-de-saumon-fume,lardons-de-saumon-fume
134728,poissons-bio,poissons-bio
134729,saumons-fumes-bio,saumons-fumes-bio
134743,charcuteries-corses,charcuteries-corses
134868,allumettes-fumees-de-porc,allumettes-fumees-de-porc
134876,salami-danois,salami-danois
134884,saucissons-fumes,saucissons-fumes
134911,sandwich-bacon-crudites,sandwich-bacon-crudites
134947,pates-fourrrees,pates-fourrrees
134958,mushroom-ravioli,Mushroom ravioli
134971,meat-tortellinis,Meat tortellinis
135071,penne-au-poulet,penne-au-poulet
135196,plats-chinois,plats-chinois
135279,marinade-de-calamars,marinade-de-calamars
135288,marinade-de-poulpes-et-d-encornets,marinade-de-poulpes-et-d-encornets
135299,rollmops-au-vinaigre,rollmops-au-vinaigre
135350,viande-hachee,viande-hachee
135355,filets-de-canard,Filets de canard
135363,dindes-cuisinees,dindes-cuisinees
135403,poultry-liver,Poultry liver
135404,foies-de-volaille-confits,foies-de-volaille-confits
135557,yaourts-brasses-cerise,yaourts-brasses-cerise
135571,yaourts-brasses-poire,yaourts-brasses-poire
135622,yaourts-brasses-vanille,yaourts-brasses-vanille
135696,yaourts-brasses-a-la-myrtille,yaourts-brasses-a-la-myrtille
135815,flans-vanille-nappes-de-caramel,flans-vanille-nappes-de-caramel
135822,flans-gout-vanille-nappes-caramel,flans-gout-vanille-nappes-caramel
135828,panna-cottas-aux-fruits-rouges,Panna cottas aux fruits rouges
135901,mousse-au-chocolat-au-lait,mousse-au-chocolat-au-lait
135953,riz-au-lait-au-chocolat,riz-au-lait-au-chocolat
136010,fromages-frais-abricot-fraise-framboise-peche-poire,fromages-frais-abricot-fraise-framboise-peche-poire
136042,fat-free-plain-fresh-cream-cheese,Fat free plain fresh cream cheese
136201,creme-sucre,creme-sucre
136297,bouquets-de-mache,bouquets-de-mache
136374,pizzas-a-la-viande,pizzas-a-la-viande
136403,margherita-pizza,Margherita Pizza
136472,coquilles-saint-jacques-surgelees,Coquilles Saint-Jacques surgelées
136489,blancs-de-calamars-attendris,blancs-de-calamars-attendris
136592,penne-au-poulet-sauce-champignons,penne-au-poulet-sauce-champignons
136672,cannellonis-a-la-bolognaise,cannellonis-a-la-bolognaise
136843,frozen-cooked-duchesse-potato,Frozen cooked duchesse potato
136911,echalotes-et-derives,echalotes-et-derives
137019,glace-saveur-creme-brulee,glace-saveur-creme-brulee
137037,succes,succes
137054,choux-patissiers,choux-patissiers
137349,poudre-petit-dejeuner,poudre-petit-dejeuner
137533,pates-seches-completes,Pates-seches-completes
137611,pond-smelt,Pond smelt
137612,joels,joels
137618,common-sole,Common sole
137925,fromages-blancs-sucres,fromages-blancs-sucres
137936,yaourt-fromage-frais,yaourt-fromage-frais
138014,gras-de-boeuf,Gras de bœuf
138149,pork-shoulder-upper-half-without-rind-fat-and-bone-raw,Pork-shoulder-upper-half-without-rind-fat-and-bone-raw
138206,oeufs-de-mouettes,oeufs-de-mouettes
138210,confiseries-a-la-liqueur,confiseries-a-la-liqueur
138292,araignees-de-porc,araignees-de-porc
138300,viandes-fraiches-de-porc,viandes-fraiches-de-porc
138308,preparations-de-viande-de-veau,preparations-de-viande-de-veau
138337,tortellinis-boeuf-bolognaise,tortellinis-boeuf-bolognaise
138357,raviolini,raviolini
138401,plats-prepares-a-poeler,plats-prepares-a-poeler
138430,de-saint-jacques-et-de-tomates-sechees-avec-arome-naturel,de-saint-jacques-et-de-tomates-sechees-avec-arome-naturel
138431,risotto-a-base-de-riz-cuisine,risotto-a-base-de-riz-cuisine
138480,tagliatelles-fraiches,Tagliatelles fraîches
138594,fish-quenelle,Fish quenelle
138595,northern-pike,Northern pike
138640,galettes-de-quinoa,galettes-de-quinoa
138735,purees-de-pistaches,purees-de-pistaches
138742,melanges-de-cereales,melanges-de-cereales
138766,pates-de-pois-casse,pates-de-pois-casse
138784,lunettes-a-la-myrtille,Lunettes à la myrtille
138802,biscuits-aux-fruits-rouges,biscuits-aux-fruits-rouges
138918,huiles-de-cameline,huiles-de-cameline
138934,coquillettes-au-ble-dur-complet,coquillettes-au-ble-dur-complet
138963,sauces-au-basilic,sauces-au-basilic
139011,pates-de-dattes,Pâtes de dattes
139039,sauce-tomate-et-aubergines-grillees,sauce-tomate-et-aubergines-grillees
139047,pains-azymes-a-la-farine-de-ble-t65,pains-azymes-a-la-farine-de-ble-t65
139053,pains-azymes-a-la-farine-de-sarrasin,pains-azymes-a-la-farine-de-sarrasin
139087,vegetables-terrines,Vegetables terrines
139108,pates-de-quinoa,pates-de-quinoa
139128,millet-flakes,Millet flakes
139279,yaourt-de-soja-a-la-vanille,yaourt-de-soja-a-la-vanille
139393,flakes-de-sarrasin,flakes-de-sarrasin
139430,boisson-biologique-a-base-de-riz-aromatisee-a-l-amande,boisson-biologique-a-base-de-riz-aromatisee-a-l-amande
139442,laits-de-riz-a-la-noisette,laits-de-riz-a-la-noisette
139445,tofu-lactofermente-a-tartiner,tofu-lactofermente-a-tartiner
139519,chocolats-blancs-a-la-framboise,chocolats-blancs-a-la-framboise
139562,barley,Barley
139623,barley-flakes,Barley flakes
139624,flocons-precuits-de-cereales,flocons-precuits-de-cereales
139635,flocons-d-avoine-germee,flocons-d-avoine-germee
139642,mazafati-dates,Mazafati dates
139903,chicken-gizzards,Chicken gizzards
139917,paves-de-biche,paves-de-biche
139918,plats-a-base-de-viande-de-biche,plats-a-base-de-viande-de-biche
139948,hart,Hart
139949,plats-a-base-de-gibier,plats-a-base-de-gibier
139968,halal,Halal
139969,preparations-amylacees,preparations-amylacees
139984,lardon-de-canard,lardon-de-canard
139985,lardons-de-canard,lardons-de-canard
139994,des-de-dinde,des-de-dinde
140070,biche,biche
140077,zebra,Zebra
140092,viandes-de-kangourou,viandes-de-kangourou
140362,microfiltered-milks,Microfiltered milks
140363,lait-bio,lait-bio
140364,lait-de-normandie,lait-de-normandie
140394,hazelnut-butters,Hazelnut butters
140433,peach-sorbets,Peach sorbets
140439,lime-sorbets,Lime sorbets
140445,sorbets-a-la-figue,sorbets-a-la-figue
140457,plum-sorbets,Plum sorbets
140463,apricot-sorbets,Apricot sorbets
140469,blueberry-sorbets,Blueberry sorbets
